scan_sequence,timestamp_ns,angle_rad,range_m,intensity
1,1784856615144874000,2.02049136,1.80200005,47
1,1784856615144874000,2.00631022,1.80400002,47
1,1784856615144874000,1.99240243,1.80200005,46
1,1784856615144874000,1.97849452,1.79799998,46
1,1784856615144874000,1.96431339,1.79900002,46
1,1784856615144874000,1.95013273,1.79700005,45
1,1784856615144874000,1.93595207,1.79799998,45
1,1784856615144874000,1.92177093,1.79799998,44
1,1784856615144874000,1.90759027,1.79799998,45
1,1784856615144874000,1.89340961,1.79999995,45
1,1784856615144874000,1.87922895,1.80299997,44
1,1784856615144874000,1.86504781,1.80499995,44
1,1784856615144874000,1.85086715,1.80599999,45
1,1784856615144874000,1.83668649,1.80999994,46
1,1784856615144874000,1.82250535,1.81500006,46
1,1784856615144874000,1.80832469,1.81900001,46
1,1784856615144874000,1.79414403,1.82599998,47
1,1784856615144874000,1.77996337,1.829,47
1,1784856615144874000,1.76578224,1.83500004,46
1,1784856615144874000,1.75160158,1.84099996,46
1,1784856615144874000,1.73742092,1.847,46
1,1784856615144874000,1.72323978,1.85099995,46
1,1784856615144874000,1.70933187,1.86000001,46
1,1784856615144874000,1.69515121,1.83899999,24
1,1784856615144874000,1.68097007,0,33
1,1784856615144874000,1.66678941,3.329,33
1,1784856615144874000,1.65260875,3.3440001,32
1,1784856615144874000,1.63842809,3.35899997,31
1,1784856615144874000,1.62424695,3.37700009,31
1,1784856615144874000,1.61006629,3.3900001,31
1,1784856615144874000,1.59588563,3.41100001,30
1,1784856615144874000,1.5817045,3.4289999,31
1,1784856615144874000,1.56752384,3.44499993,30
1,1784856615144874000,1.55334318,3.46300006,30
1,1784856615144874000,1.53916204,3.48200011,31
1,1784856615144874000,1.52498138,3.5079999,30
1,1784856615144874000,1.51080072,3.52800012,27
1,1784856615144874000,1.49662006,0,16
1,1784856615144874000,1.48243892,3.38599992,12
1,1784856615144874000,1.46825826,3.30299997,12
1,1784856615144874000,1.4540776,3.21399999,11
1,1784856615144874000,1.43989646,3.12899995,12
1,1784856615144874000,1.42598855,3.05299997,13
1,1784856615144874000,1.41208065,2.977,14
1,1784856615144874000,1.39789951,2.90400004,12
1,1784856615144874000,1.38371885,2.82200003,8
1,1784856615144874000,1.36981094,2.73399997,22
1,1784856615144874000,1.3556298,2.67400002,29
1,1784856615144874000,1.34144914,2.61999989,31
1,1784856615144874000,1.32754123,2.56299996,32
1,1784856615144874000,1.3133601,2.51600003,34
1,1784856615144874000,1.29917943,2.47199988,35
1,1784856615144874000,1.28527153,2.43000007,35
1,1784856615144874000,1.27109039,2.38899994,36
1,1784856615144874000,1.25690973,2.34800005,37
1,1784856615144874000,1.24300182,2.31100011,37
1,1784856615144874000,1.22882068,2.27600002,37
1,1784856615144874000,1.21464002,2.24300003,36
1,1784856615144874000,1.20073211,2.21000004,30
1,1784856615144874000,1.18655097,2.17499995,32
1,1784856615144874000,1.17237031,2.14400005,39
1,1784856615144874000,1.15846241,2.11199999,39
1,1784856615144874000,1.14428174,2.08400011,40
1,1784856615144874000,1.13010061,2.05299997,39
1,1784856615144874000,1.1161927,2.03200006,35
1,1784856615144874000,1.10201204,2.00099993,34
1,1784856615144874000,1.0878309,1.98199999,38
1,1784856615144874000,1.07392299,1.96300006,31
1,1784856615144874000,1.05974233,1.94099998,37
1,1784856615144874000,1.04556119,1.91799998,42
1,1784856615144874000,1.03165329,1.89400005,42
1,1784856615144874000,1.01747262,1.87600005,43
1,1784856615144874000,1.00329149,1.85599995,42
1,1784856615144874000,0.989383519,1.84200001,42
1,1784856615144874000,0.975202858,1.82299995,41
1,1784856615144874000,0.961021721,1.80599999,43
1,1784856615144874000,0.947113812,1.79200006,44
1,1784856615144874000,0.932933152,1.77499998,44
1,1784856615144874000,0.918752491,1.76300001,45
1,1784856615144874000,0.904844105,1.75100005,45
1,1784856615144874000,0.890663445,1.73599994,45
1,1784856615144874000,0.876482785,1.72399998,46
1,1784856615144874000,0.862847149,1.71099997,46
1,1784856615144874000,0.848666489,1.699,46
1,1784856615144874000,0.834485352,1.68799996,46
1,1784856615144874000,0.820304692,1.67799997,47
1,1784856615144874000,0.806124032,1.66999996,48
1,1784856615144874000,0.791943371,1.65999997,48
1,1784856615144874000,0.777762234,1.64900005,48
1,1784856615144874000,0.763581574,1.64199996,48
1,1784856615144874000,0.749400914,1.63100004,48
1,1784856615144874000,0.735219777,1.625,47
1,1784856615144874000,0.720766366,1.61600006,49
1,1784856615144874000,0.706585705,1.60399997,47
1,1784856615144874000,0.692405045,1.59800005,48
1,1784856615144874000,0.678223908,1.59300005,48
1,1784856615144874000,0.664043248,1.58800006,48
1,1784856615144874000,0.649862587,1.57700002,48
1,1784856615144874000,0.63568145,1.57200003,48
1,1784856615144874000,0.62150079,1.56700003,48
1,1784856615144874000,0.60732013,1.56299996,49
1,1784856615144874000,0.59313947,1.55999994,49
1,1784856615144874000,0.578685582,1.55400002,49
1,1784856615144874000,0.564504921,1.546,48
1,1784856615144874000,0.550324261,1.54499996,49
1,1784856615144874000,0.536143124,1.54299998,49
1,1784856615144874000,0.521962464,1.53900003,49
1,1784856615144874000,0.507781804,1.53600001,50
1,1784856615144874000,0.493601143,1.53299999,49
1,1784856615144874000,0.479420006,1.53199995,50
1,1784856615144874000,0.465239346,1.52900004,49
1,1784856615144874000,0.451058686,1.52600002,50
1,1784856615144874000,0.436605275,1.52499998,49
1,1784856615144874000,0.422424138,1.52600002,49
1,1784856615144874000,0.408243477,1.52400005,49
1,1784856615144874000,0.394062817,1.52499998,48
1,1784856615144874000,0.37988168,0,47
1,1784856615144874000,0.36570102,1.58500004,35
1,1784856615144874000,0.35152036,0,27
1,1784856615144874000,0.337339222,0,25
1,1784856615144874000,0.323158562,4.46299982,27
1,1784856615144874000,0.308705151,4.46999979,27
1,1784856615144874000,0.294797242,4.4829998,28
1,1784856615144874000,0.280616105,4.48400021,28
1,1784856615144874000,0.266435444,4.49900007,28
1,1784856615144874000,0.252254784,4.5079999,27
1,1784856615144874000,0.238073647,4.5170002,26
1,1784856615144874000,0.223620236,4.53200006,27
1,1784856615144874000,0.209439576,4.54300022,25
1,1784856615144874000,0.195258915,4.5539999,25
1,1784856615144874000,0.181077778,4.57200003,27
1,1784856615144874000,0.166897118,4.58699989,26
1,1784856615144874000,0.152443707,4.60500002,27
1,1784856615144874000,0.138263047,4.62200022,25
1,1784856615144874000,0.124081917,4.64099979,24
1,1784856615144874000,0.109901257,4.66300011,26
1,1784856615144874000,0.0957205966,4.68300009,27
1,1784856615144874000,0.0812667087,4.70100021,26
1,1784856615144874000,0.0670860484,4.72300005,25
1,1784856615144874000,0.0529053845,4.75099993,24
1,1784856615144874000,0.0387247242,4.76599979,18
1,1784856615144874000,0.0245435871,0,47
1,1784856615144874000,0.010090176,0.992999971,45
1,1784856615144874000,-0.00409048377,1.01900005,16
1,1784856615144874000,-0.0182716213,0,17
1,1784856615144874000,-0.0324522816,0,37
1,1784856615144874000,-0.0466329418,1.21700001,18
1,1784856615144874000,-0.0610863529,0,17
1,1784856615144874000,-0.0752674863,1.49600005,21
1,1784856615144874000,-0.0894481465,0,29
1,1784856615144874000,-0.103628807,1.80400002,39
1,1784856615144874000,-0.117809467,1.79999995,45
1,1784856615144874000,-0.132263362,1.77999997,43
1,1784856615144874000,-0.146444023,0,42
1,1784856615144874000,-0.160624683,1.70099998,43
1,1784856615144874000,-0.17480582,1.66199994,44
1,1784856615144874000,-0.18898648,1.62699997,44
1,1784856615144874000,-0.203439891,1.59399998,45
1,1784856615144874000,-0.217620552,1.56299996,46
1,1784856615144874000,-0.231801689,1.52900004,47
1,1784856615144874000,-0.245982349,1.50600004,47
1,1784856615144874000,-0.26043576,1.47599995,48
1,1784856615144874000,-0.274344146,1.449,47
1,1784856615144874000,-0.288797557,1.42299998,47
1,1784856615144874000,-0.303250968,1.40199995,48
1,1784856615144874000,-0.31770438,1.37699997,48
1,1784856615144874000,-0.332157791,1.35399997,48
1,1784856615144874000,-0.346611679,1.33299994,49
1,1784856615144874000,-0.36106509,1.31500006,49
1,1784856615144874000,-0.375518501,1.296,50
1,1784856615144874000,-0.389971912,1.27499998,49
1,1784856615144874000,-0.404425323,1.25999999,50
1,1784856615144874000,-0.418879211,1.24300003,50
1,1784856615144874000,-0.433332622,1.22500002,50
1,1784856615144874000,-0.447786033,1.21200001,50
1,1784856615144874000,-0.462239444,1.19500005,50
1,1784856615144874000,-0.476692855,1.18200004,51
1,1784856615144874000,-0.491146743,1.16499996,51
1,1784856615144874000,-0.505600154,1.15100002,52
1,1784856615144874000,-0.520053566,1.13699996,51
1,1784856615144874000,-0.534506977,1.12399995,51
1,1784856615144874000,-0.548960388,1.11000001,52
1,1784856615144874000,-0.56368655,1.09800005,52
1,1784856615144874000,-0.578140438,1.08800006,53
1,1784856615144874000,-0.592593849,1.074,52
1,1784856615144874000,-0.60704726,1.06299996,53
1,1784856615144874000,-0.621500671,1.05799997,54
1,1784856615144874000,-0.635954082,1.046,53
1,1784856615144874000,-0.65040797,1.03699994,54
1,1784856615144874000,-0.664861381,1.028,48
1,1784856615144874000,-0.679314792,1.04200006,23
1,1784856615144874000,-0.693768203,1.03699994,19
1,1784856615144874000,-0.708222091,1.02900004,24
1,1784856615144874000,-0.722675502,1.02999997,41
1,1784856615144874000,-0.737128913,0,13
1,1784856615144874000,-0.751582325,0.852999985,20
1,1784856615144874000,-0.766035736,0.845000029,42
1,1784856615144874000,-0.780489624,0.832000017,60
1,1784856615144874000,-0.794943035,0.836000025,49
1,1784856615144874000,-0.809396446,0.846000016,36
1,1784856615144874000,-0.823849857,0.851999998,29
1,1784856615144874000,-0.838576019,0.865999997,24
1,1784856615144874000,-0.852484405,0.878000021,39
1,1784856615144874000,-0.866937816,0.865999997,60
1,1784856615144874000,-0.881391227,0.869000018,44
1,1784856615144874000,-0.895844638,0.86500001,29
1,1784856615144874000,-0.910298049,0.850000024,18
1,1784856615144874000,-0.924751461,0.837000012,17
1,1784856615144874000,-0.939205348,0.816999972,18
1,1784856615144874000,-0.95393151,0.814999998,32
1,1784856615144874000,-0.968384922,0.802999973,57
1,1784856615144874000,-0.982838333,0.802999973,53
1,1784856615144874000,-0.997291744,0.806999981,34
1,1784856615144874000,-1.01174557,0.816999972,32
1,1784856615144874000,-1.02619898,0.824000001,30
1,1784856615144874000,-1.04092515,0.829999983,27
1,1784856615144874000,-1.05537856,0.833999991,27
1,1784856615144874000,-1.06983197,0.842000008,32
1,1784856615144874000,-1.08428538,0.846000016,43
1,1784856615144874000,-1.09873927,0.841000021,56
1,1784856615144874000,-1.11319268,0.842999995,53
1,1784856615144874000,-1.12764609,0.842000008,38
1,1784856615144874000,-1.14237225,0.842999995,34
1,1784856615144874000,-1.15682566,0.838999987,33
1,1784856615144874000,-1.17127955,0.83099997,32
1,1784856615144874000,-1.18573296,0.833000004,33
1,1784856615144874000,-1.20018637,0.823000014,32
1,1784856615144874000,-1.21463978,0.822000027,38
1,1784856615144874000,-1.22936594,0.815999985,52
1,1784856615144874000,-1.24381936,0.805000007,58
1,1784856615144874000,-1.25827324,0.81099999,53
1,1784856615144874000,-1.27272666,0.818000019,39
1,1784856615144874000,-1.28718007,0.823000014,25
1,1784856615144874000,-1.30163348,0.834999979,20
1,1784856615144874000,-1.31608737,0.843999982,27
1,1784856615144874000,-1.33081353,0.855000019,37
1,1784856615144874000,-1.34526694,0.856000006,50
1,1784856615144874000,-1.35972035,0.842000008,62
1,1784856615144874000,-1.37417376,0.84799999,57
1,1784856615144874000,-1.38862717,0.838,63
1,1784856615144874000,-1.40308106,0.841000021,62
1,1784856615144874000,-1.41780722,0.843999982,46
1,1784856615144874000,-1.43144238,0.846000016,44
1,1784856615144874000,-1.44589579,0.834999979,58
1,1784856615144874000,-1.46034968,0.827000022,63
1,1784856615144874000,-1.47480309,0.836000025,54
1,1784856615144874000,-1.4892565,0.843999982,41
1,1784856615144874000,-1.50398266,0.846000016,26
1,1784856615144874000,-1.51843607,0.861999989,18
1,1784856615144874000,-1.53288996,0.874000013,16
1,1784856615144874000,-1.54734337,0.890999973,16
1,1784856615144874000,-1.56179678,0.910000026,20
1,1784856615144874000,-1.57652295,0.925999999,33
1,1784856615144874000,-1.59097636,0.921000004,49
1,1784856615144874000,-1.60542977,0.908999979,61
1,1784856615144874000,-1.61988366,0.916999996,53
1,1784856615144874000,-1.63433707,0.917999983,47
1,1784856615144874000,-1.64906323,0.912999988,46
1,1784856615144874000,-1.66351664,0.908999979,50
1,1784856615144874000,-1.67797005,0.897000015,57
1,1784856615144874000,-1.69242394,0.893999994,60
1,1784856615144874000,-1.70687735,0.898999989,45
1,1784856615144874000,-1.72160399,0.907999992,20
1,1784856615144874000,-1.73605692,0.939999998,13
1,1784856615144874000,-1.75051081,0.980000019,14
1,1784856615144874000,-1.7649647,1.00699997,18
1,1784856615144874000,-1.77941763,1.02499998,35
1,1784856615144874000,-1.79414427,1.01999998,51
1,1784856615144874000,-1.80859721,1.01199996,52
1,1784856615144874000,-1.8230511,1.02100003,43
1,1784856615144874000,-1.83750403,1.01499999,49
1,1784856615144874000,-1.85195792,0.998000026,58
1,1784856615144874000,-1.86668456,0.999000013,52
1,1784856615144874000,-1.88113749,1.01300001,31
1,1784856615144874000,-1.89559138,1.02499998,17
1,1784856615144874000,-1.91004431,0,46
1,1784856615144874000,-1.9244982,1.21700001,51
1,1784856615144874000,-1.93922484,1.23399997,50
1,1784856615144874000,-1.95367777,1.24800003,49
1,1784856615144874000,-1.96813166,1.26699996,50
1,1784856615144874000,-1.9825846,1.28600001,49
1,1784856615144874000,-1.99731123,1.30499995,48
1,1784856615144874000,-2.01094699,1.324,47
1,1784856615144874000,-2.02539992,1.34599996,46
1,1784856615144874000,-2.04012656,1.36500001,45
1,1784856615144874000,-2.0545795,1.38800001,44
1,1784856615144874000,-2.06930614,1.40900004,44
1,1784856615144874000,-2.08403277,1.43200004,43
1,1784856615144874000,-2.09848571,1.45899999,43
1,1784856615144874000,-2.11321235,1.48500001,43
1,1784856615144874000,-2.12766528,1.51400006,42
1,1784856615144874000,-2.14239192,1.54299998,42
1,1784856615144874000,-2.15711761,1.58000004,44
1,1784856615144874000,-2.17157149,1.58099997,45
1,1784856615144874000,-2.18629813,1.56500006,47
1,1784856615144874000,-2.20102382,1.54900002,47
1,1784856615144874000,-2.21547771,1.53799999,47
1,1784856615144874000,-2.23020339,1.52600002,48
1,1784856615144874000,-2.24465728,1.51499999,47
1,1784856615144874000,-2.25938296,1.50399995,48
1,1784856615144874000,-2.2741096,1.49300003,49
1,1784856615144874000,-2.28856349,1.48399997,49
1,1784856615144874000,-2.30328918,1.47399998,49
1,1784856615144874000,-2.31774306,1.46399999,49
1,1784856615144874000,-2.33246875,1.45299995,50
1,1784856615144874000,-2.34719539,1.44500005,51
1,1784856615144874000,-2.36164832,1.43799996,50
1,1784856615144874000,-2.37637496,1.42999995,51
1,1784856615144874000,-2.3911016,1.41900003,51
1,1784856615144874000,-2.40555453,1.41100001,51
1,1784856615144874000,-2.42028117,1.40400004,52
1,1784856615144874000,-2.43473411,1.398,53
1,1784856615144874000,-2.44946074,1.38900006,53
1,1784856615144874000,-2.46418643,1.38399994,54
1,1784856615144874000,-2.47864032,1.375,53
1,1784856615144874000,-2.49336696,1.37199998,54
1,1784856615144874000,-2.50781989,1.36899996,54
1,1784856615144874000,-2.52254653,1.36000001,56
1,1784856615144874000,-2.53727221,1.35500002,54
1,1784856615144874000,-2.5517261,1.35699999,55
1,1784856615144874000,-2.56645274,1.35300004,55
2,1784856615967693000,3.13859272,1.44299996,52
2,1784856615967693000,3.12277579,1.45200002,51
2,1784856615967693000,3.10750413,1.46300006,51
2,1784856615967693000,3.09223247,1.47399998,52
2,1784856615967693000,3.0769608,1.48399997,52
2,1784856615967693000,3.06141663,1.48899996,49
2,1784856615967693000,3.04614496,1.50899994,52
2,1784856615967693000,3.0308733,1.523,51
2,1784856615967693000,3.01560163,1.53699994,51
2,1784856615967693000,3.00005722,1.54900002,50
2,1784856615967693000,2.98478556,1.56799996,51
2,1784856615967693000,2.96951413,1.58000004,49
2,1784856615967693000,2.95396972,1.597,50
2,1784856615967693000,2.93869805,1.61300004,50
2,1784856615967693000,2.92342639,1.63,49
2,1784856615967693000,2.90815473,1.648,49
2,1784856615967693000,2.89261055,1.66499996,48
2,1784856615967693000,2.87733889,1.68499994,48
2,1784856615967693000,2.86206722,1.70700002,48
2,1784856615967693000,2.84652281,1.727,47
2,1784856615967693000,2.83125114,1.75,45
2,1784856615967693000,2.81597948,1.77400005,46
2,1784856615967693000,2.80070806,1.79700005,45
2,1784856615967693000,2.78516364,1.82299995,45
2,1784856615967693000,2.76989198,1.85000002,44
2,1784856615967693000,2.75462031,1.87699997,43
2,1784856615967693000,2.73907614,1.90499997,43
2,1784856615967693000,2.72380447,1.93700004,42
2,1784856615967693000,2.70853281,1.96899998,41
2,1784856615967693000,2.69326115,2.00099993,41
2,1784856615967693000,2.67771673,2.03600001,39
2,1784856615967693000,2.66244507,2.07200003,39
2,1784856615967693000,2.64717364,2.1099999,38
2,1784856615967693000,2.63162923,2.15300012,37
2,1784856615967693000,2.61635756,2.19300008,37
2,1784856615967693000,2.6010859,2.23000002,42
2,1784856615967693000,2.58581424,2.20499992,40
2,1784856615967693000,2.57027006,2.17700005,39
2,1784856615967693000,2.5549984,2.1559999,40
2,1784856615967693000,2.53972673,2.13499999,41
2,1784856615967693000,2.52418232,2.11500001,42
2,1784856615967693000,2.50836539,2.09299994,41
2,1784856615967693000,2.49309373,2.07200003,42
2,1784856615967693000,2.47782207,2.05500007,42
2,1784856615967693000,2.46227765,2.03500009,42
2,1784856615967693000,2.44700599,2.01699996,44
2,1784856615967693000,2.43146181,2.00399995,45
2,1784856615967693000,2.41619015,1.99199998,45
2,1784856615967693000,2.40064573,1.97800004,45
2,1784856615967693000,2.38537407,1.96700001,45
2,1784856615967693000,2.36982989,1.95299995,46
2,1784856615967693000,2.35455823,1.94200003,46
2,1784856615967693000,2.33901381,1.92900002,45
2,1784856615967693000,2.32374215,1.921,46
2,1784856615967693000,2.30819798,1.90900004,45
2,1784856615967693000,2.29292631,1.90100002,45
2,1784856615967693000,2.27765441,1.88999999,45
2,1784856615967693000,2.26211047,1.88300002,45
2,1784856615967693000,2.24683881,1.87399995,45
2,1784856615967693000,2.23129439,1.86500001,45
2,1784856615967693000,2.21602273,1.85399997,46
2,1784856615967693000,2.20047832,1.85000002,45
2,1784856615967693000,2.18520665,1.84300005,46
2,1784856615967693000,2.16966224,1.83399999,46
2,1784856615967693000,2.15439057,1.829,47
2,1784856615967693000,2.13884616,1.82700002,48
2,1784856615967693000,2.12357497,1.82000005,47
2,1784856615967693000,2.10803056,1.81500006,47
2,1784856615967693000,2.09275889,1.81099999,47
2,1784856615967693000,2.07748723,1.80900002,47
2,1784856615967693000,2.06194282,1.80499995,48
2,1784856615967693000,2.04667115,1.801,47
2,1784856615967693000,2.03112674,1.80299997,47
2,1784856615967693000,2.01585507,1.79999995,47
2,1784856615967693000,2.00031066,1.79900002,47
2,1784856615967693000,1.98503911,1.79799998,46
2,1784856615967693000,1.96949518,1.79999995,46
2,1784856615967693000,1.95422351,1.79700005,45
2,1784856615967693000,1.9386791,1.79700005,45
2,1784856615967693000,1.92340744,1.79799998,44
2,1784856615967693000,1.90786302,1.79900002,45
2,1784856615967693000,1.89231861,1.801,45
2,1784856615967693000,1.87704694,1.80200005,45
2,1784856615967693000,1.86150253,1.80799997,45
2,1784856615967693000,1.84595859,1.81200004,46
2,1784856615967693000,1.83068693,1.81400001,46
2,1784856615967693000,1.81514251,1.81799996,46
2,1784856615967693000,1.7995981,1.82099998,47
2,1784856615967693000,1.78432643,1.83200002,47
2,1784856615967693000,1.76878202,1.83599997,46
2,1784856615967693000,1.75323761,1.84399998,46
2,1784856615967693000,1.73796594,1.85000002,46
2,1784856615967693000,1.722422,1.85800004,46
2,1784856615967693000,1.70687759,1.85300004,37
2,1784856615967693000,1.69133317,0,34
2,1784856615967693000,1.67606151,3.32999992,33
2,1784856615967693000,1.6605171,3.34299994,32
2,1784856615967693000,1.64497268,3.36100006,32
2,1784856615967693000,1.62970102,3.37800002,32
2,1784856615967693000,1.61415708,3.39700007,31
2,1784856615967693000,1.59861267,3.41499996,31
2,1784856615967693000,1.583341,3.43300009,31
2,1784856615967693000,1.56779659,3.45099998,31
2,1784856615967693000,1.55225217,3.4749999,31
2,1784856615967693000,1.53698051,3.5,30
2,1784856615967693000,1.5214361,3.52399993,30
2,1784856615967693000,1.50589216,3.48600006,18
2,1784856615967693000,1.49034774,0,12
2,1784856615967693000,1.47507608,3.30100012,11
2,1784856615967693000,1.45953166,3.20499992,11
2,1784856615967693000,1.44398725,3.11299992,11
2,1784856615967693000,1.42871559,3.02099991,13
2,1784856615967693000,1.41317117,2.94799995,13
2,1784856615967693000,1.39762676,2.86199999,9
2,1784856615967693000,1.38235557,2.76600003,12
2,1784856615967693000,1.36681116,2.69400001,27
2,1784856615967693000,1.35126674,2.63400006,31
2,1784856615967693000,1.33599508,2.5769999,32
2,1784856615967693000,1.32045066,2.523,34
2,1784856615967693000,1.30490625,2.47300005,34
2,1784856615967693000,1.28936183,2.4289999,35
2,1784856615967693000,1.27354515,2.3829999,36
2,1784856615967693000,1.25827348,2.34200001,37
2,1784856615967693000,1.24300182,2.3039999,37
2,1784856615967693000,1.22773015,2.26300001,37
2,1784856615967693000,1.21245849,2.22399998,34
2,1784856615967693000,1.19718683,2.19099998,35
2,1784856615967693000,1.18191516,2.15499997,35
2,1784856615967693000,1.1666435,2.12100005,39
2,1784856615967693000,1.15137184,2.08999991,40
2,1784856615967693000,1.13610017,2.06100011,40
2,1784856615967693000,1.12082851,2.03399992,35
2,1784856615967693000,1.10555732,1.99699998,34
2,1784856615967693000,1.09028566,1.97800004,37
2,1784856615967693000,1.075014,1.95700002,32
2,1784856615967693000,1.05974233,1.93400002,40
2,1784856615967693000,1.04447067,1.90699995,43
2,1784856615967693000,1.029199,1.88499999,43
2,1784856615967693000,1.01392734,1.86300004,43
2,1784856615967693000,0.998655617,1.847,42
2,1784856615967693000,0.983383954,1.83000004,42
2,1784856615967693000,0.96811229,1.81200004,44
2,1784856615967693000,0.952840626,1.79200006,44
2,1784856615967693000,0.937568963,1.77699995,44
2,1784856615967693000,0.922297299,1.76300001,45
2,1784856615967693000,0.907025635,1.75,45
2,1784856615967693000,0.891753972,1.73300004,46
2,1784856615967693000,0.876482785,1.72000003,46
2,1784856615967693000,0.861211121,1.70700002,46
2,1784856615967693000,0.845939457,1.69500005,46
2,1784856615967693000,0.830667794,1.68400002,47
2,1784856615967693000,0.81539613,1.67299998,48
2,1784856615967693000,0.800124466,1.65999997,48
2,1784856615967693000,0.784852803,1.65100002,48
2,1784856615967693000,0.769581139,1.64199996,48
2,1784856615967693000,0.754309475,1.63199997,49
2,1784856615967693000,0.739037812,1.62199998,47
2,1784856615967693000,0.723766148,1.61600006,49
2,1784856615967693000,0.708494484,1.60699999,48
2,1784856615967693000,0.693222821,1.597,48
2,1784856615967693000,0.677951157,1.58899999,48
2,1784856615967693000,0.662407219,1.58500004,48
2,1784856615967693000,0.647135556,1.57799995,48
2,1784856615967693000,0.631591141,1.56799996,49
2,1784856615967693000,0.616319478,1.56500006,49
2,1784856615967693000,0.600775063,1.56099999,49
2,1784856615967693000,0.585503399,1.55499995,49
2,1784856615967693000,0.569958985,1.54799998,48
2,1784856615967693000,0.55441457,1.546,49
2,1784856615967693000,0.539142907,1.54200006,49
2,1784856615967693000,0.523598969,1.53900003,50
2,1784856615967693000,0.508327305,1.53499997,50
2,1784856615967693000,0.492782891,1.53299999,49
2,1784856615967693000,0.477238476,1.52900004,50
2,1784856615967693000,0.461966813,1.528,50
2,1784856615967693000,0.446422398,1.528,50
2,1784856615967693000,0.431150734,1.52499998,50
2,1784856615967693000,0.41560632,1.52400005,49
