scan_sequence,timestamp_ns,angle_rad,range_m,intensity
1,1784856354813111000,1.08483112,1.18900001,50
1,1784856354813111000,1.07092321,1.176,50
1,1784856354813111000,1.05674255,1.16400003,50
1,1784856354813111000,1.04283416,1.15100002,50
1,1784856354813111000,1.0286535,1.14100003,50
1,1784856354813111000,1.01447284,1.12699997,51
1,1784856354813111000,1.00056446,1.11899996,51
1,1784856354813111000,0.986383736,1.102,51
1,1784856354813111000,0.972203076,1.09500003,52
1,1784856354813111000,0.95829469,1.08500004,52
1,1784856354813111000,0.944114029,1.07200003,52
1,1784856354813111000,0.929933369,1.06900001,54
1,1784856354813111000,0.916024983,1.05900002,50
1,1784856354813111000,0.901844323,1.05299997,55
1,1784856354813111000,0.887663662,1.04200006,54
1,1784856354813111000,0.874028027,1.03299999,54
1,1784856354813111000,0.860120118,1.02600002,55
1,1784856354813111000,0.845939457,1.01800001,55
1,1784856354813111000,0.83175832,1.01100004,54
1,1784856354813111000,0.817850411,1.00800002,56
1,1784856354813111000,0.803669751,0.999000013,56
1,1784856354813111000,0.789488614,0.989000022,55
1,1784856354813111000,0.775307953,0.986000001,57
1,1784856354813111000,0.761400044,0.977999985,55
1,1784856354813111000,0.747218907,0.978999972,54
1,1784856354813111000,0.733038247,0.964999974,41
1,1784856354813111000,0.718857586,0.971000016,39
1,1784856354813111000,0.7049492,0.966000021,53
1,1784856354813111000,0.69076854,0.957000017,56
1,1784856354813111000,0.67658788,0.935000002,46
1,1784856354813111000,0.662407219,0.949999988,49
1,1784856354813111000,0.648498833,0.943000019,56
1,1784856354813111000,0.634318173,0.93900001,55
1,1784856354813111000,0.620137513,0.938000023,55
1,1784856354813111000,0.605956376,0.93599999,55
1,1784856354813111000,0.592048466,0.930999994,55
1,1784856354813111000,0.577867806,0.930999994,54
1,1784856354813111000,0.563686669,0.926999986,54
1,1784856354813111000,0.549506009,0.926999986,54
1,1784856354813111000,0.535598099,0.922999978,54
1,1784856354813111000,0.521416962,0.922999978,54
1,1784856354813111000,0.507236302,0.91900003,55
1,1784856354813111000,0.493055642,0.917999983,55
1,1784856354813111000,0.479147255,0.916999996,57
1,1784856354813111000,0.464966595,0.915000021,57
1,1784856354813111000,0.450785935,0.912999988,58
1,1784856354813111000,0.436605275,0.913999975,57
1,1784856354813111000,0.422696888,0.912999988,57
1,1784856354813111000,0.408516228,0.911000013,57
1,1784856354813111000,0.394335568,0.912,57
1,1784856354813111000,0.380154431,0.925000012,50
1,1784856354813111000,0.366246521,0.95599997,52
1,1784856354813111000,0.352065861,0.970000029,49
1,1784856354813111000,0.337884724,0,24
1,1784856354813111000,0.323704064,0,31
1,1784856354813111000,0.310068905,3.85500002,32
1,1784856354813111000,0.295887768,3.86199999,32
1,1784856354813111000,0.281707108,3.87199998,32
1,1784856354813111000,0.267526448,3.87899995,31
1,1784856354813111000,0.253345311,3.88700008,32
1,1784856354813111000,0.23916465,3.89700007,31
1,1784856354813111000,0.22498399,3.91100001,31
1,1784856354813111000,0.210802853,3.921,30
1,1784856354813111000,0.196622193,3.93199992,30
1,1784856354813111000,0.182441533,3.94199991,31
1,1784856354813111000,0.168260872,3.95600009,30
1,1784856354813111000,0.154079735,3.97600007,31
1,1784856354813111000,0.139899075,3.98799992,30
1,1784856354813111000,0.125718415,4.00400019,31
1,1784856354813111000,0.111537285,4.01999998,31
1,1784856354813111000,0.0973566249,4.03900003,30
1,1784856354813111000,0.0831759647,4.06099987,29
1,1784856354813111000,0.0689953044,4.07499981,28
1,1784856354813111000,0.0548141636,4.10099983,29
1,1784856354813111000,0.0406335033,4.12099981,29
1,1784856354813111000,0.0264528431,4.14400005,27
1,1784856354813111000,0.012271706,4.171,26
1,1784856354813111000,-0.001908954,4.1960001,25
1,1784856354813111000,-0.0160896145,4.22700024,26
1,1784856354813111000,-0.0302707516,4.25500011,25
1,1784856354813111000,-0.0444514118,4.28100014,25
1,1784856354813111000,-0.0586320721,4.31099987,25
1,1784856354813111000,-0.0728127286,4.34700012,25
1,1784856354813111000,-0.0869938657,4.37900019,26
1,1784856354813111000,-0.101174526,4.40899992,25
1,1784856354813111000,-0.115355186,4.44700003,26
1,1784856354813111000,-0.129536331,4.48500013,26
1,1784856354813111000,-0.143716991,4.51900005,24
1,1784856354813111000,-0.157897651,4.56599998,24
1,1784856354813111000,-0.172078311,4.60900021,23
1,1784856354813111000,-0.186259449,4.65199995,23
1,1784856354813111000,-0.200440109,4.69899988,23
1,1784856354813111000,-0.214620769,4.74599981,22
1,1784856354813111000,-0.228801906,4.796,22
1,1784856354813111000,-0.243255317,4.84700012,22
1,1784856354813111000,-0.257163227,4.8920002,21
1,1784856354813111000,-0.271344364,0,23
1,1784856354813111000,-0.285797775,1.33700001,29
1,1784856354813111000,-0.300251186,1.31099999,37
1,1784856354813111000,-0.314704597,0,34
1,1784856354813111000,-0.329158008,1.09599996,20
1,1784856354813111000,-0.343611896,0,46
1,1784856354813111000,-0.358065307,0,11
1,1784856354813111000,-0.372518718,0,14
1,1784856354813111000,-0.386972129,0,54
1,1784856354813111000,-0.40115279,0.689999998,36
1,1784856354813111000,-0.415606678,0,18
1,1784856354813111000,-0.430060089,0,10
1,1784856354813111000,-0.4445135,0,9
1,1784856354813111000,-0.458966911,0.485000014,39
1,1784856354813111000,-0.473420322,0.492000014,42
1,1784856354813111000,-0.48787421,0.488999993,45
1,1784856354813111000,-0.502327621,0.49000001,44
1,1784856354813111000,-0.516781032,0,37
1,1784856354813111000,-0.531234443,0,52
1,1784856354813111000,-0.54541558,1.11199999,53
1,1784856354813111000,-0.559868991,1.10000002,52
1,1784856354813111000,-0.574322402,1.09000003,53
1,1784856354813111000,-0.588775814,1.07799995,53
1,1784856354813111000,-0.603229225,1.06900001,53
1,1784856354813111000,-0.617683113,1.05900002,54
1,1784856354813111000,-0.632136524,1.051,54
1,1784856354813111000,-0.646589935,1.04100001,54
1,1784856354813111000,-0.661043346,1.03499997,54
1,1784856354813111000,-0.675496757,1.02499998,54
1,1784856354813111000,-0.689677894,1.01600003,53
1,1784856354813111000,-0.704131305,1.00899994,54
1,1784856354813111000,-0.718584716,1.00100005,54
1,1784856354813111000,-0.733038127,0.998000026,55
1,1784856354813111000,-0.747491539,0.990999997,55
1,1784856354813111000,-0.761945426,0.981000006,54
1,1784856354813111000,-0.776398838,0.978999972,56
1,1784856354813111000,-0.790852249,0.972000003,56
1,1784856354813111000,-0.80530566,0.967999995,57
1,1784856354813111000,-0.819759071,0.959999979,57
1,1784856354813111000,-0.833394706,0.957000017,57
1,1784856354813111000,-0.847575366,0.953000009,57
1,1784856354813111000,-0.862028778,0.944999993,55
1,1784856354813111000,-0.876482189,0.944999993,57
1,1784856354813111000,-0.890936077,0.939999998,57
1,1784856354813111000,-0.905389488,0.936999977,57
1,1784856354813111000,-0.919570148,0.930000007,56
1,1784856354813111000,-0.934023559,0.927999973,56
1,1784856354813111000,-0.948477447,0.925999999,56
1,1784856354813111000,-0.962930858,0.921000004,56
1,1784856354813111000,-0.977384269,0.921000004,57
1,1784856354813111000,-0.99183768,0.920000017,56
1,1784856354813111000,-1.00601828,0.917999983,56
1,1784856354813111000,-1.02047217,0.916999996,55
1,1784856354813111000,-1.03492558,0.916000009,55
1,1784856354813111000,-1.04937899,0.910000026,55
1,1784856354813111000,-1.0638324,0.912,54
1,1784856354813111000,-1.07801354,0.906000018,55
1,1784856354813111000,-1.09246695,0.907000005,55
1,1784856354813111000,-1.10692036,0.906000018,55
1,1784856354813111000,-1.12137377,0.90200001,55
1,1784856354813111000,-1.13582718,0.902999997,55
1,1784856354813111000,-1.15028107,0.904999971,54
1,1784856354813111000,-1.16446173,0.899999976,54
1,1784856354813111000,-1.17891514,0.904999971,55
1,1784856354813111000,-1.19336855,0.90200001,54
1,1784856354813111000,-1.20782197,0.904999971,55
1,1784856354813111000,-1.22227585,0.904999971,54
1,1784856354813111000,-1.23645651,0.90200001,56
1,1784856354813111000,-1.25090992,0.904999971,55
1,1784856354813111000,-1.26536334,0.906000018,56
1,1784856354813111000,-1.27981722,0.904999971,57
1,1784856354813111000,-1.29427063,0.903999984,57
1,1784856354813111000,-1.30872405,0.926999986,46
1,1784856354813111000,-1.32290471,0.931999981,48
1,1784856354813111000,-1.33735812,0.934000015,48
1,1784856354813111000,-1.35181201,0.939999998,50
1,1784856354813111000,-1.36626542,0,50
1,1784856354813111000,-1.38071883,1.00100005,36
1,1784856354813111000,-1.39517224,1.01699996,5
1,1784856354813111000,-1.40880787,1.04400003,6
1,1784856354813111000,-1.42298853,1.03799999,6
1,1784856354813111000,-1.43744195,1.01999998,3
1,1784856354813111000,-1.45189536,0,14
1,1784856354813111000,-1.46634924,0.842999995,25
1,1784856354813111000,-1.48080266,0.841000021,33
1,1784856354813111000,-1.49525607,0.83099997,42
1,1784856354813111000,-1.50943673,0.81099999,60
1,1784856354813111000,-1.52389061,0.814999998,56
1,1784856354813111000,-1.53834403,0.822000027,29
1,1784856354813111000,-1.55279744,0.836000025,16
1,1784856354813111000,-1.56725085,0,14
1,1784856354813111000,-1.58170426,0.912,25
1,1784856354813111000,-1.59615815,0.915000021,45
1,1784856354813111000,-1.61033881,0.898000002,59
1,1784856354813111000,-1.62479222,0.898999989,53
1,1784856354813111000,-1.63924563,0.907000005,46
1,1784856354813111000,-1.65369904,0.907999992,46
1,1784856354813111000,-1.66815293,0.893999994,56
1,1784856354813111000,-1.68260634,0.889999986,55
1,1784856354813111000,-1.696787,0.899999976,31
1,1784856354813111000,-1.71124041,0.916000009,17
1,1784856354813111000,-1.7256943,0.943000019,14
1,1784856354813111000,-1.74014819,0.984000027,14
1,1784856354813111000,-1.75460112,1.00999999,18
1,1784856354813111000,-1.76905501,1.02699995,33
1,1784856354813111000,-1.78350794,1.02900004,43
1,1784856354813111000,-1.79768908,1.03100002,47
1,1784856354813111000,-1.81214297,1.03199995,51
1,1784856354813111000,-1.8265959,1.03400004,49
1,1784856354813111000,-1.84104979,1.03600001,48
1,1784856354813111000,-1.85550272,1.04400003,41
1,1784856354813111000,-1.86995661,1.04700005,25
1,1784856354813111000,-1.88413775,1.05999994,18
1,1784856354813111000,-1.89859068,1.09000003,13
1,1784856354813111000,-1.91304457,1.12899995,16
1,1784856354813111000,-1.92749846,1.15199995,32
1,1784856354813111000,-1.94195139,1.15400004,39
1,1784856354813111000,-1.95640528,1.16400003,35
1,1784856354813111000,-1.97085822,1.16299999,50
1,1784856354813111000,-1.98449385,1.16799998,35
1,1784856354813111000,-1.99894774,1.17299998,19
1,1784856354813111000,-2.01340079,1.19000006,11
1,1784856354813111000,-2.02785468,0,10
1,1784856354813111000,-2.04230762,1.29499996,19
1,1784856354813111000,-2.0567615,1.30599999,38
1,1784856354813111000,-2.07121539,1.29999995,47
1,1784856354813111000,-2.08566833,1.30299997,47
1,1784856354813111000,-2.10012221,1.30599999,39
1,1784856354813111000,-2.11457515,1.31299996,22
1,1784856354813111000,-2.12930179,0,10
1,1784856354813111000,-2.14375567,1.45099998,19
1,1784856354813111000,-2.15820861,1.45200002,48
1,1784856354813111000,-2.1726625,1.449,49
1,1784856354813111000,-2.18711543,1.45700002,38
1,1784856354813111000,-2.20156932,1.46899998,17
1,1784856354813111000,-2.21602321,0,31
1,1784856354813111000,-2.23047614,1.78199995,39
1,1784856354813111000,-2.24493003,1.83299994,38
1,1784856354813111000,-2.25938296,1.88199997,36
1,1784856354813111000,-2.2741096,1.92999995,36
1,1784856354813111000,-2.28856349,1.98599994,35
1,1784856354813111000,-2.30301642,2.04699993,32
1,1784856354813111000,-2.31747031,2.11100006,37
1,1784856354813111000,-2.33192325,2.12100005,45
1,1784856354813111000,-2.34637713,2.10599995,44
1,1784856354813111000,-2.36083102,2.08999991,44
1,1784856354813111000,-2.37528396,2.07999992,44
1,1784856354813111000,-2.38973784,2.06900001,45
1,1784856354813111000,-2.40419078,2.05800009,46
1,1784856354813111000,-2.41891742,2.04500008,46
1,1784856354813111000,-2.43337131,2.03800011,47
1,1784856354813111000,-2.44782424,2.02800012,47
1,1784856354813111000,-2.46227813,2.01799989,48
1,1784856354813111000,-2.47673106,2.00999999,49
1,1784856354813111000,-2.49118495,2.00099993,50
1,1784856354813111000,-2.50563884,1.99899995,48
1,1784856354813111000,-2.52009177,1.98899996,48
1,1784856354813111000,-2.53454566,1.98399997,49
2,1784856355638616000,3.11104941,2.13199997,44
2,1784856355638616000,3.095505,2.14899993,44
2,1784856355638616000,3.08023334,2.16400003,44
2,1784856355638616000,3.06496167,2.18400002,44
2,1784856355638616000,3.04969001,2.20099998,44
2,1784856355638616000,3.03441858,2.21600008,44
2,1784856355638616000,3.01887417,2.24000001,44
2,1784856355638616000,3.0036025,2.26099992,43
2,1784856355638616000,2.98833084,2.27800012,43
2,1784856355638616000,2.97305918,2.30100012,42
2,1784856355638616000,2.95778751,2.32399988,42
2,1784856355638616000,2.94224334,2.34800005,41
2,1784856355638616000,2.92697167,2.36899996,41
2,1784856355638616000,2.91170001,2.39400005,40
2,1784856355638616000,2.89642835,2.42400002,40
2,1784856355638616000,2.88115668,2.45000005,40
2,1784856355638616000,2.86561251,2.47900009,39
2,1784856355638616000,2.85034084,2.50900006,37
2,1784856355638616000,2.83506918,2.54399991,36
2,1784856355638616000,2.81979752,2.57599998,36
2,1784856355638616000,2.80452585,2.6099999,36
2,1784856355638616000,2.78898144,2.63499999,37
2,1784856355638616000,2.77371001,2.59800005,35
2,1784856355638616000,2.75843835,2.5539999,35
2,1784856355638616000,2.74316669,2.51699996,36
2,1784856355638616000,2.72789502,2.47900009,36
2,1784856355638616000,2.71235061,2.44199991,37
2,1784856355638616000,2.69707894,2.41100001,37
2,1784856355638616000,2.68180752,2.375,38
2,1784856355638616000,2.66653585,2.34500003,38
2,1784856355638616000,2.65126419,2.31599998,39
2,1784856355638616000,2.63571978,2.28800011,39
2,1784856355638616000,2.62044811,2.26300001,40
2,1784856355638616000,2.60517645,2.23600006,40
2,1784856355638616000,2.58990502,2.20900011,40
2,1784856355638616000,2.57463336,2.18499994,41
2,1784856355638616000,2.55908895,2.16000009,41
2,1784856355638616000,2.54381728,2.13899994,42
2,1784856355638616000,2.52854562,2.1170001,42
2,1784856355638616000,2.51327395,2.09500003,43
2,1784856355638616000,2.49772978,2.079,43
2,1784856355638616000,2.48218536,2.05900002,43
2,1784856355638616000,2.4669137,2.04099989,43
2,1784856355638616000,2.45164204,2.02800012,45
2,1784856355638616000,2.43609786,2.01099992,44
2,1784856355638616000,2.4208262,1.99699998,45
2,1784856355638616000,2.40555453,1.98300004,45
2,1784856355638616000,2.39001012,1.97000003,45
2,1784856355638616000,2.37473845,1.95500004,46
2,1784856355638616000,2.35946703,1.94500005,46
2,1784856355638616000,2.34392262,1.93299997,45
2,1784856355638616000,2.32865095,1.92400002,45
2,1784856355638616000,2.31337929,1.91299999,46
2,1784856355638616000,2.29783487,1.90499997,45
2,1784856355638616000,2.28256345,1.89499998,44
2,1784856355638616000,2.26701903,1.88499999,45
2,1784856355638616000,2.25174737,1.87699997,45
2,1784856355638616000,2.23647571,1.86899996,44
2,1784856355638616000,2.22093129,1.86199999,45
2,1784856355638616000,2.20565963,1.85599995,45
2,1784856355638616000,2.19038796,1.84800005,45
2,1784856355638616000,2.17484403,1.84099996,45
2,1784856355638616000,2.15957236,1.83500004,46
2,1784856355638616000,2.1443007,1.83000004,47
2,1784856355638616000,2.12875628,1.824,47
2,1784856355638616000,2.11348462,1.82299995,47
2,1784856355638616000,2.09821296,1.81500006,47
2,1784856355638616000,2.08266854,1.81299996,47
2,1784856355638616000,2.06739688,1.80900002,47
2,1784856355638616000,2.05185246,1.80599999,47
2,1784856355638616000,2.0365808,1.84599996,21
2,1784856355638616000,2.02130914,0,10
2,1784856355638616000,2.0057652,3.19799995,34
2,1784856355638616000,1.99049366,3.19300008,33
2,1784856355638616000,1.97522199,3.19199991,33
2,1784856355638616000,1.95967758,3.19099998,34
2,1784856355638616000,1.94440591,3.19000006,33
2,1784856355638616000,1.92913425,3.19099998,32
2,1784856355638616000,1.91358984,3.19300008,27
2,1784856355638616000,1.89831817,3.18499994,21
2,1784856355638616000,1.88277376,3.18799996,13
2,1784856355638616000,1.86722982,3.20300007,33
2,1784856355638616000,1.85195816,3.21000004,32
2,1784856355638616000,1.83668649,3.21499991,31
2,1784856355638616000,1.82114208,3.20099998,16
2,1784856355638616000,1.80587041,3.20300007,6
2,1784856355638616000,1.790326,3.23200011,20
2,1784856355638616000,1.77505434,3.24699998,33
2,1784856355638616000,1.75950992,3.25500011,33
2,1784856355638616000,1.74423826,3.26699996,33
2,1784856355638616000,1.72869432,3.27699995,33
2,1784856355638616000,1.71342266,3.28999996,33
2,1784856355638616000,1.69787824,3.30200005,33
2,1784856355638616000,1.68260658,3.28900003,25
2,1784856355638616000,1.66706216,0,11
2,1784856355638616000,1.6517905,3.00999999,7
2,1784856355638616000,1.63624609,2.8599999,7
2,1784856355638616000,1.62097442,2.72799993,10
2,1784856355638616000,1.60543001,2.61100006,8
2,1784856355638616000,1.59015882,2.44499993,17
2,1784856355638616000,1.57461441,2.34899998,28
2,1784856355638616000,1.55934274,2.26799989,31
2,1784856355638616000,1.54379833,2.18700004,32
2,1784856355638616000,1.52852666,2.12100005,33
2,1784856355638616000,1.51298225,2.05800009,35
2,1784856355638616000,1.49771059,2,37
2,1784856355638616000,1.48216617,1.94700003,37
2,1784856355638616000,1.46689451,1.89699996,37
2,1784856355638616000,1.45135057,1.83599997,31
2,1784856355638616000,1.43607891,1.79700005,33
2,1784856355638616000,1.42053449,1.755,41
2,1784856355638616000,1.40526283,1.71000004,40
2,1784856355638616000,1.38971841,1.67200005,37
2,1784856355638616000,1.37444675,1.61800003,33
2,1784856355638616000,1.35890234,1.58899999,41
2,1784856355638616000,1.34363067,1.54400003,28
2,1784856355638616000,1.32808673,1.53199995,42
2,1784856355638616000,1.31281507,1.49800003,35
2,1784856355638616000,1.29727066,1.47000003,45
2,1784856355638616000,1.28199899,1.44400001,45
2,1784856355638616000,1.26645458,1.41299999,44
2,1784856355638616000,1.25091016,1.38800001,47
2,1784856355638616000,1.2356385,1.36500001,46
2,1784856355638616000,1.22036684,1.34399998,46
2,1784856355638616000,1.20509517,1.32200003,47
2,1784856355638616000,1.18982351,1.301,48
2,1784856355638616000,1.17455184,1.28299999,48
2,1784856355638616000,1.15900791,1.26199996,49
2,1784856355638616000,1.14373624,1.24600005,49
2,1784856355638616000,1.12846458,1.22800004,49
2,1784856355638616000,1.11319292,1.21099997,49
2,1784856355638616000,1.09792125,1.19799995,49
2,1784856355638616000,1.08264959,1.18200004,50
2,1784856355638616000,1.06710517,1.16799998,50
2,1784856355638616000,1.05183351,1.153,51
2,1784856355638616000,1.03656185,1.14199996,51
2,1784856355638616000,1.02129018,1.12699997,51
2,1784856355638616000,1.006019,1.11500001,51
2,1784856355638616000,0.990474522,1.10300004,52
2,1784856355638616000,0.975202858,1.09500003,53
2,1784856355638616000,0.959931195,1.08399999,53
2,1784856355638616000,0.944659531,1.074,53
2,1784856355638616000,0.929387867,1.05999994,52
2,1784856355638616000,0.914116204,1.05700004,55
2,1784856355638616000,0.898571789,1.04499996,54
2,1784856355638616000,0.883300126,1.03499997,54
2,1784856355638616000,0.868028462,1.02699995,54
2,1784856355638616000,0.852756798,1.01800001,53
2,1784856355638616000,0.837485135,1.01100004,54
2,1784856355638616000,0.821941197,1.005,55
2,1784856355638616000,0.806669533,0.995999992,56
2,1784856355638616000,0.79139787,0.989000022,55
2,1784856355638616000,0.776126206,0.981999993,57
2,1784856355638616000,0.760854542,0.977999985,57
2,1784856355638616000,0.745582879,0.973999977,49
2,1784856355638616000,0.730038464,0.97299999,33
2,1784856355638616000,0.7147668,0.967999995,53
2,1784856355638616000,0.699495137,0.958999991,54
2,1784856355638616000,0.684223473,0.947000027,52
2,1784856355638616000,0.668951809,0.957000017,49
2,1784856355638616000,0.653407872,0.943000019,56
2,1784856355638616000,0.637863457,0.939999998,56
2,1784856355638616000,0.622591794,0.93900001,55
2,1784856355638616000,0.607047379,0.935000002,55
2,1784856355638616000,0.591775715,0.934000015,55
2,1784856355638616000,0.576231301,0.930999994,55
2,1784856355638616000,0.560959637,0.925999999,55
2,1784856355638616000,0.545415223,0.926999986,54
2,1784856355638616000,0.530143559,0.924000025,54
2,1784856355638616000,0.514599621,0.922999978,55
2,1784856355638616000,0.499327958,0.91900003,55
2,1784856355638616000,0.483783543,0.916999996,57
2,1784856355638616000,0.468511879,0.915000021,56
2,1784856355638616000,0.452967465,0.913999975,57
2,1784856355638616000,0.437695801,0.912999988,57
2,1784856355638616000,0.422151387,0.911000013,57
2,1784856355638616000,0.406879723,0.912,57
2,1784856355638616000,0.391335785,0.912,56
2,1784856355638616000,0.376064122,0,51
2,1784856355638616000,0.360519707,0.962000012,51
